GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS
22200469,22101153,2022-04-01T00:00:00,1610612738,Boston,Celtics,BOS,128,1610612754,Indiana,Pacers,IND,123
22200470,22100750,2022-01-29T00:00:00,1610612751,Brooklyn,Nets,BKN,106,1610612744,Golden State,Warriors,GSW,110
22200471,22101226,2022-04-10T00:00:00,1610612752,New York,Knicks,NYK,105,1610612761,Toronto,Raptors,TOR,94
22200472,22200145,2022-11-07T00:00:00,1610612745,Houston,Rockets,HOU,134,1610612753,Orlando,Magic,ORL,127
22200473,22200456,2022-12-19T00:00:00,1610612750,Minnesota,Timberwolves,MIN,116,1610612742,Dallas,Mavericks,DAL,106
22200474,22200458,2022-12-19T00:00:00,1610612760,Oklahoma City,Thunder,OKC,123,1610612757,Portland,Trail Blazers,POR,121
22200475,22200183,2022-11-11T00:00:00,1610612758,Sacramento,Kings,SAC,120,1610612747,Los Angeles,Lakers,LAL,114
22200476,22200352,2022-12-05T00:00:00,1610612746,LA,Clippers,LAC,119,1610612766,Charlotte,Hornets,CHA,117
22200477,22200333,2022-12-02T00:00:00,1610612740,New Orleans,Pelicans,NOP,117,1610612759,San Antonio,Spurs,SAS,99
22200478,22200185,2022-11-12T00:00:00,1610612762,Utah,Jazz,UTA,112,1610612764,Washington,Wizards,WAS,121
22200479,12200026,2022-10-06T00:00:00,1610612753,Orlando,Magic,ORL,102,1610612759,San Antonio,Spurs,SAS,99
22200480,22101106,2022-03-25T00:00:00,1610612755,Philadelphia,76ers,PHI,122,1610612746,LA,Clippers,LAC,97
22200481,22200070,2022-10-28T00:00:00,1610612737,Atlanta,Hawks,ATL,136,1610612765,Detroit,Pistons,DET,112
22200482,22101116,2022-03-27T00:00:00,1610612738,Boston,Celtics,BOS,134,1610612750,Minnesota,Timberwolves,MIN,112
22200483,22200060,2022-10-26T00:00:00,1610612751,Brooklyn,Nets,BKN,99,1610612749,Milwaukee,Bucks,MIL,110
22200484,22200303,2022-11-28T00:00:00,1610612739,Cleveland,Cavaliers,CLE,88,1610612761,Toronto,Raptors,TOR,100
22200485,22200434,2022-12-16T00:00:00,1610612752,New York,Knicks,NYK,114,1610612741,Chicago,Bulls,CHI,91
22200486,22200402,2022-12-12T00:00:00,1610612748,Miami,Heat,MIA,87,1610612754,Indiana,Pacers,IND,82
22200487,22200218,2022-11-16T00:00:00,1610612745,Houston,Rockets,HOU,101,1610612742,Dallas,Mavericks,DAL,92
22200488,22200304,2022-11-28T00:00:00,1610612760,Oklahoma City,Thunder,OKC,101,1610612740,New Orleans,Pelicans,NOP,105
22200489,22200376,2022-12-08T00:00:00,1610612743,Denver,Nuggets,DEN,121,1610612757,Portland,Trail Blazers,POR,120
22200490,22101155,2022-04-01T00:00:00,1610612756,Phoenix,Suns,PHX,114,1610612763,Memphis,Grizzlies,MEM,122
22200491,22100847,2022-02-12T00:00:00,1610612758,Sacramento,Kings,SAC,123,1610612764,Washington,Wizards,WAS,110
22200492,22100735,2022-01-28T00:00:00,1610612747,Los Angeles,Lakers,LAL,114,1610612766,Charlotte,Hornets,CHA,117
22200493,22200122,2022-11-04T00:00:00,1610612752,New York,Knicks,NYK,106,1610612755,Philadelphia,76ers,PHI,104
22200494,22101134,2022-03-29T00:00:00,1610612742,Dallas,Mavericks,DAL,128,1610612747,Los Angeles,Lakers,LAL,110
22200495,42100217,2022-05-15T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612749,Milwaukee,Bucks,MIL,81
22200496,42100236,2022-05-13T00:00:00,1610612744,Golden State,Warriors,GSW,110,1610612763,Memphis,Grizzlies,MEM,96
22200497,12200046,2022-10-10T00:00:00,1610612743,Denver,Nuggets,DEN,107,1610612756,Phoenix,Suns,PHX,105
22200498,52100101,2022-04-12T00:00:00,1610612739,Cleveland,Cavaliers,CLE,108,1610612751,Brooklyn,Nets,BKN,115
22200499,22200223,2022-11-17T00:00:00,1610612765,Detroit,Pistons,DET,91,1610612746,LA,Clippers,LAC,96
22200500,22200252,2022-11-21T00:00:00,1610612748,Miami,Heat,MIA,101,1610612750,Minnesota,Timberwolves,MIN,105
22200501,22100459,2021-12-20T00:00:00,1610612741,Chicago,Bulls,CHI,133,1610612745,Houston,Rockets,HOU,118
22200502,22200147,2022-11-07T00:00:00,1610612740,New Orleans,Pelicans,NOP,122,1610612754,Indiana,Pacers,IND,129
22200503,12200050,2022-10-11T00:00:00,1610612759,San Antonio,Spurs,SAS,111,1610612762,Utah,Jazz,UTA,104
22200504,22200159,2022-11-09T00:00:00,1610612757,Portland,Trail Blazers,POR,105,1610612766,Charlotte,Hornets,CHA,95
22200505,22100685,2022-01-21T00:00:00,1610612753,Orlando,Magic,ORL,105,1610612747,Los Angeles,Lakers,LAL,116
22200506,22200108,2022-11-02T00:00:00,1610612764,Washington,Wizards,WAS,121,1610612755,Philadelphia,76ers,PHI,111
22200507,22100256,2021-11-22T00:00:00,1610612738,Boston,Celtics,BOS,108,1610612745,Houston,Rockets,HOU,90
22200508,22101124,2022-03-28T00:00:00,1610612754,Indiana,Pacers,IND,123,1610612737,Atlanta,Hawks,ATL,132
22200509,22101044,2022-03-16T00:00:00,1610612761,Toronto,Raptors,TOR,103,1610612746,LA,Clippers,LAC,100
22200510,22200490,2022-12-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,125,1610612756,Phoenix,Suns,PHX,100
22200511,22200319,2022-11-30T00:00:00,1610612760,Oklahoma City,Thunder,OKC,119,1610612759,San Antonio,Spurs,SAS,111
22200512,22200337,2022-12-03T00:00:00,1610612742,Dallas,Mavericks,DAL,121,1610612752,New York,Knicks,NYK,100
22200513,22200082,2022-10-29T00:00:00,1610612744,Golden State,Warriors,GSW,113,1610612766,Charlotte,Hornets,CHA,120
22200514,22100991,2022-03-09T00:00:00,1610612758,Sacramento,Kings,SAC,100,1610612743,Denver,Nuggets,DEN,106
22200515,22200003,2022-10-19T00:00:00,1610612765,Detroit,Pistons,DET,113,1610612753,Orlando,Magic,ORL,109
22200516,22200464,2022-12-20T00:00:00,1610612764,Washington,Wizards,WAS,113,1610612756,Phoenix,Suns,PHX,110
22200517,22200380,2022-12-09T00:00:00,1610612737,Atlanta,Hawks,ATL,116,1610612751,Brooklyn,Nets,BKN,120
22200518,22100700,2022-01-23T00:00:00,1610612748,Miami,Heat,MIA,113,1610612747,Los Angeles,Lakers,LAL,107
22200519,22200267,2022-11-23T00:00:00,1610612741,Chicago,Bulls,CHI,118,1610612749,Milwaukee,Bucks,MIL,113
22200520,22100615,2022-01-11T00:00:00,1610612740,New Orleans,Pelicans,NOP,128,1610612750,Minnesota,Timberwolves,MIN,125
22200521,22200372,2022-12-07T00:00:00,1610612744,Golden State,Warriors,GSW,123,1610612762,Utah,Jazz,UTA,124
22200522,22200514,2022-12-27T00:00:00,1610612758,Sacramento,Kings,SAC,106,1610612743,Denver,Nuggets,DEN,113
22200523,22101023,2022-03-14T00:00:00,1610612766,Charlotte,Hornets,CHA,134,1610612760,Oklahoma City,Thunder,OKC,116
22200524,22200431,2022-12-16T00:00:00,1610612754,Indiana,Pacers,IND,112,1610612739,Cleveland,Cavaliers,CLE,118
22200525,22200408,2022-12-12T00:00:00,1610612738,Boston,Celtics,BOS,93,1610612746,LA,Clippers,LAC,113
22200526,22100315,2021-11-30T00:00:00,1610612761,Toronto,Raptors,TOR,91,1610612763,Memphis,Grizzlies,MEM,98
22200527,22100610,2022-01-10T00:00:00,1610612759,San Antonio,Spurs,SAS,96,1610612752,New York,Knicks,NYK,111
22200528,22200487,2022-12-23T00:00:00,1610612742,Dallas,Mavericks,DAL,112,1610612745,Houston,Rockets,HOU,106
22200529,22101138,2022-03-30T00:00:00,1610612753,Orlando,Magic,ORL,110,1610612764,Washington,Wizards,WAS,127
22200530,22100751,2022-01-30T00:00:00,1610612737,Atlanta,Hawks,ATL,129,1610612747,Los Angeles,Lakers,LAL,121
22200531,22101003,2022-03-11T00:00:00,1610612761,Toronto,Raptors,TOR,117,1610612756,Phoenix,Suns,PHX,112
22200532,22100982,2022-03-09T00:00:00,1610612741,Chicago,Bulls,CHI,114,1610612765,Detroit,Pistons,DET,108
22200533,22200129,2022-11-04T00:00:00,1610612749,Milwaukee,Bucks,MIL,115,1610612750,Minnesota,Timberwolves,MIN,102
22200534,22100454,2022-01-25T00:00:00,1610612740,New Orleans,Pelicans,NOP,107,1610612755,Philadelphia,76ers,PHI,117
22200535,22100306,2021-11-29T00:00:00,1610612743,Denver,Nuggets,DEN,120,1610612748,Miami,Heat,MIA,111
22200536,12200051,2022-10-11T00:00:00,1610612744,Golden State,Warriors,GSW,131,1610612757,Portland,Trail Blazers,POR,98
22200537,22101010,2022-03-12T00:00:00,1610612758,Sacramento,Kings,SAC,125,1610612762,Utah,Jazz,UTA,134
22200538,22200292,2022-11-27T00:00:00,1610612754,Indiana,Pacers,IND,100,1610612746,LA,Clippers,LAC,114
22200539,22200364,2022-12-07T00:00:00,1610612766,Charlotte,Hornets,CHA,116,1610612751,Brooklyn,Nets,BKN,122
22200540,22200032,2022-10-22T00:00:00,1610612741,Chicago,Bulls,CHI,96,1610612739,Cleveland,Cavaliers,CLE,128
22200541,22100431,2021-12-16T00:00:00,1610612745,Houston,Rockets,HOU,103,1610612752,New York,Knicks,NYK,116
22200542,22101219,2022-04-10T00:00:00,1610612759,San Antonio,Spurs,SAS,120,1610612742,Dallas,Mavericks,DAL,130
22200543,22200279,2022-11-25T00:00:00,1610612763,Memphis,Grizzlies,MEM,132,1610612740,New Orleans,Pelicans,NOP,111
22200544,22100803,2022-02-06T00:00:00,1610612750,Minnesota,Timberwolves,MIN,118,1610612765,Detroit,Pistons,DET,105
22200545,22100840,2022-02-11T00:00:00,1610612760,Oklahoma City,Thunder,OKC,87,1610612755,Philadelphia,76ers,PHI,100
22200546,22100185,2021-11-13T00:00:00,1610612762,Utah,Jazz,UTA,105,1610612748,Miami,Heat,MIA,111
22200547,22200257,2022-11-22T00:00:00,1610612763,Memphis,Grizzlies,MEM,109,1610612758,Sacramento,Kings,SAC,113
22200548,22101097,2022-03-24T00:00:00,1610612749,Milwaukee,Bucks,MIL,114,1610612764,Washington,Wizards,WAS,102
22200549,22200176,2022-11-11T00:00:00,1610612743,Denver,Nuggets,DEN,112,1610612738,Boston,Celtics,BOS,131
22200550,22200240,2022-11-20T00:00:00,1610612752,New York,Knicks,NYK,95,1610612756,Phoenix,Suns,PHX,116
22200551,22200492,2022-12-23T00:00:00,1610612766,Charlotte,Hornets,CHA,134,1610612747,Los Angeles,Lakers,LAL,130
22200552,22200540,2022-12-31T00:00:00,1610612739,Cleveland,Cavaliers,CLE,103,1610612741,Chicago,Bulls,CHI,102
22200553,22200187,2022-11-12T00:00:00,1610612754,Indiana,Pacers,IND,118,1610612761,Toronto,Raptors,TOR,104
22200554,22200534,2022-12-30T00:00:00,1610612755,Philadelphia,76ers,PHI,116,1610612740,New Orleans,Pelicans,NOP,127
22200555,22100691,2022-01-21T00:00:00,1610612751,Brooklyn,Nets,BKN,117,1610612759,San Antonio,Spurs,SAS,102
22200556,22200528,2022-12-29T00:00:00,1610612745,Houston,Rockets,HOU,114,1610612742,Dallas,Mavericks,DAL,129
22200557,22101159,2022-04-01T00:00:00,1610612750,Minnesota,Timberwolves,MIN,136,1610612743,Denver,Nuggets,DEN,130
22200558,22101102,2022-03-25T00:00:00,1610612744,Golden State,Warriors,GSW,110,1610612737,Atlanta,Hawks,ATL,121
22200559,22101073,2022-03-21T00:00:00,1610612757,Portland,Trail Blazers,POR,119,1610612765,Detroit,Pistons,DET,115
22200560,22200374,2022-12-08T00:00:00,1610612746,LA,Clippers,LAC,110,1610612748,Miami,Heat,MIA,115
22200561,22200548,2023-01-01T00:00:00,1610612749,Milwaukee,Bucks,MIL,95,1610612764,Washington,Wizards,WAS,118
22200562,22200201,2022-11-14T00:00:00,1610612760,Oklahoma City,Thunder,OKC,122,1610612738,Boston,Celtics,BOS,126
22200563,22200537,2022-12-30T00:00:00,1610612762,Utah,Jazz,UTA,125,1610612758,Sacramento,Kings,SAC,126
22200564,22200125,2022-11-04T00:00:00,1610612766,Charlotte,Hornets,CHA,99,1610612763,Memphis,Grizzlies,MEM,130
22200565,22100267,2021-11-24T00:00:00,1610612739,Cleveland,Cavaliers,CLE,115,1610612756,Phoenix,Suns,PHX,120
22200566,22200105,2022-11-01T00:00:00,1610612753,Orlando,Magic,ORL,108,1610612760,Oklahoma City,Thunder,OKC,116
22200567,22200044,2022-10-24T00:00:00,1610612755,Philadelphia,76ers,PHI,120,1610612754,Indiana,Pacers,IND,106
22200568,22200527,2022-12-29T00:00:00,1610612752,New York,Knicks,NYK,115,1610612759,San Antonio,Spurs,SAS,122
22200569,22100641,2022-01-15T00:00:00,1610612761,Toronto,Raptors,TOR,103,1610612749,Milwaukee,Bucks,MIL,96
22200570,22200103,2022-11-01T00:00:00,1610612741,Chicago,Bulls,CHI,108,1610612751,Brooklyn,Nets,BKN,99
22200571,22200407,2022-12-12T00:00:00,1610612750,Minnesota,Timberwolves,MIN,112,1610612757,Portland,Trail Blazers,POR,133
22200572,22200191,2022-11-12T00:00:00,1610612740,New Orleans,Pelicans,NOP,119,1610612745,Houston,Rockets,HOU,106
22200573,22200091,2022-10-30T00:00:00,1610612744,Golden State,Warriors,GSW,114,1610612765,Detroit,Pistons,DET,128
22200574,22200518,2022-12-28T00:00:00,1610612747,Los Angeles,Lakers,LAL,98,1610612748,Miami,Heat,MIA,112
22200575,22200263,2022-11-23T00:00:00,1610612758,Sacramento,Kings,SAC,106,1610612737,Atlanta,Hawks,ATL,115
22200576,12200048,2022-10-11T00:00:00,1610612753,Orlando,Magic,ORL,109,1610612763,Memphis,Grizzlies,MEM,105
22200577,22200264,2022-11-23T00:00:00,1610612742,Dallas,Mavericks,DAL,112,1610612738,Boston,Celtics,BOS,125
22200578,22200063,2022-10-26T00:00:00,1610612745,Houston,Rockets,HOU,101,1610612762,Utah,Jazz,UTA,109
22200579,22200285,2022-11-25T00:00:00,1610612743,Denver,Nuggets,DEN,114,1610612746,LA,Clippers,LAC,104
22200580,22200351,2022-12-04T00:00:00,1610612754,Indiana,Pacers,IND,100,1610612757,Portland,Trail Blazers,POR,116
22200581,22200084,2022-10-29T00:00:00,1610612755,Philadelphia,76ers,PHI,114,1610612741,Chicago,Bulls,CHI,109
22200582,22200471,2022-12-21T00:00:00,1610612761,Toronto,Raptors,TOR,113,1610612752,New York,Knicks,NYK,106
22200583,22200339,2022-12-03T00:00:00,1610612749,Milwaukee,Bucks,MIL,105,1610612766,Charlotte,Hornets,CHA,96
22200584,22200213,2022-11-16T00:00:00,1610612760,Oklahoma City,Thunder,OKC,121,1610612764,Washington,Wizards,WAS,120
22200585,22100540,2022-01-01T00:00:00,1610612759,San Antonio,Spurs,SAS,116,1610612765,Detroit,Pistons,DET,117
22200586,22200006,2022-10-19T00:00:00,1610612740,New Orleans,Pelicans,NOP,130,1610612751,Brooklyn,Nets,BKN,108
22200587,22200423,2022-12-14T00:00:00,1610612750,Minnesota,Timberwolves,MIN,88,1610612746,LA,Clippers,LAC,99
22200588,22101049,2022-03-18T00:00:00,1610612743,Denver,Nuggets,DEN,116,1610612739,Cleveland,Cavaliers,CLE,119
22200589,22200202,2022-11-14T00:00:00,1610612756,Phoenix,Suns,PHX,112,1610612748,Miami,Heat,MIA,113
22200590,22200530,2022-12-30T00:00:00,1610612747,Los Angeles,Lakers,LAL,130,1610612737,Atlanta,Hawks,ATL,121
22200591,22100570,2022-01-05T00:00:00,1610612759,San Antonio,Spurs,SAS,99,1610612738,Boston,Celtics,BOS,97
22200592,22200306,2022-11-28T00:00:00,1610612741,Chicago,Bulls,CHI,114,1610612762,Utah,Jazz,UTA,107
22200593,22200053,2022-10-25T00:00:00,1610612742,Dallas,Mavericks,DAL,111,1610612740,New Orleans,Pelicans,NOP,113
22200594,22200118,2022-11-03T00:00:00,1610612744,Golden State,Warriors,GSW,129,1610612753,Orlando,Magic,ORL,130
22200595,22200475,2022-12-21T00:00:00,1610612758,Sacramento,Kings,SAC,134,1610612747,Los Angeles,Lakers,LAL,120
22200596,22200467,2022-12-21T00:00:00,1610612765,Detroit,Pistons,DET,93,1610612755,Philadelphia,76ers,PHI,113
22200597,22100702,2022-01-23T00:00:00,1610612761,Toronto,Raptors,TOR,105,1610612757,Portland,Trail Blazers,POR,114
22200598,22200211,2022-11-16T00:00:00,1610612754,Indiana,Pacers,IND,125,1610612766,Charlotte,Hornets,CHA,113
22200599,12200024,2022-10-06T00:00:00,1610612748,Miami,Heat,MIA,109,1610612751,Brooklyn,Nets,BKN,80
22200600,22200101,2022-10-31T00:00:00,1610612763,Memphis,Grizzlies,MEM,105,1610612762,Utah,Jazz,UTA,121
22200601,22200137,2022-11-05T00:00:00,1610612745,Houston,Rockets,HOU,117,1610612750,Minnesota,Timberwolves,MIN,129
22200602,22200405,2022-12-12T00:00:00,1610612760,Oklahoma City,Thunder,OKC,114,1610612742,Dallas,Mavericks,DAL,121
22200603,22200565,2023-01-04T00:00:00,1610612756,Phoenix,Suns,PHX,88,1610612739,Cleveland,Cavaliers,CLE,90
22200604,22100996,2022-03-11T00:00:00,1610612746,LA,Clippers,LAC,106,1610612737,Atlanta,Hawks,ATL,112
22200605,22100275,2021-11-24T00:00:00,1610612764,Washington,Wizards,WAS,102,1610612740,New Orleans,Pelicans,NOP,127
22200606,22200250,2022-11-21T00:00:00,1610612738,Boston,Celtics,BOS,107,1610612741,Chicago,Bulls,CHI,121
22200607,22200316,2022-11-30T00:00:00,1610612752,New York,Knicks,NYK,103,1610612749,Milwaukee,Bucks,MIL,109
22200608,22200169,2022-11-09T00:00:00,1610612763,Memphis,Grizzlies,MEM,124,1610612759,San Antonio,Spurs,SAS,122
22200609,22200437,2022-12-16T00:00:00,1610612743,Denver,Nuggets,DEN,108,1610612747,Los Angeles,Lakers,LAL,126
